cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
9087,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,974
9088,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9089,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,323,921
9090,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,363,955
9091,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,1022
9092,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,926
9093,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,901
9094,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,793
9095,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,838
9096,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,623
9097,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,963
9098,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,934
9099,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,766
9100,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,808
9101,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,738
9102,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,787
9103,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,879
9104,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,349,866
9105,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,877
9106,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,851
9107,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,226,709
9108,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,739
9109,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9110,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9111,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,223,828
9112,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,849
9113,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,895
9114,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,852
9115,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,804
9116,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,219,710
9117,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,782
9118,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,949
9119,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,248,804
9120,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,371,897
9121,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,990
9122,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,894
9123,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,1053
9124,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,837
9125,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,850
9126,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,872
9127,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,903
9128,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,867
9129,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,205,692
9130,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,800
9131,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,822
9132,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,883
9133,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,845
9134,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,350,949
9135,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,893
9136,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,858
9137,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,828
9138,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,861
9139,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,213,777
9140,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,240,1048
9141,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,851
9142,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,818
9143,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,860
9144,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,774
9145,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,255,817
9146,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,865
9147,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,229,786
9148,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,943
9149,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,366,954
9150,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,885
9151,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,954
9152,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,824
9153,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,336,923
9154,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,223,718
9155,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,335,910
9156,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,778
9157,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,853
9158,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9159,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9160,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,856
9161,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,303,919
9162,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9163,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9164,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,351,989
9165,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,795
9166,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,934
9167,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,762
9168,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,720
9169,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,812
9170,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,849
9171,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,932
9172,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,831
9173,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,367,831
9174,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,886
9175,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9176,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,928
9177,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,351,1462
9178,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,881
9179,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,706
9180,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,899
9181,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,342,852
9182,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,938
9183,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,787
9184,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,989
9185,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,853
9186,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,829
9187,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,857
9188,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,914
9189,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,825
9190,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,910
